id	year	Unemployment(%)	Unemployment(%)_tip	Population(/1000)	Population(/1000)_tip	Temperature Change (Degree Change)	Temperature Change (Degree Change)_tip
72143	2012	0.31		309.60		30.96	
72145	2012	0.20		195.60		19.56	
72147	2012	0.21		211.20		21.12	
72149	2012	0.33		332.40		33.24	
72151	2012	0.24		237.60		23.76	
72153	2012	0.29		289.20		28.92	
1001	2010	0.10		97.00		9.70	
1003	2010	0.09		91.00		9.10	
1005	2010	0.13		134.00		13.40	
1007	2010	0.14		141.00		14.10	
1009	2010	0.10		99.00		9.90	
1011	2010	0.16		164.00		16.40	
1013	2010	0.17		167.00		16.70	
1015	2010	0.10		98.00		9.80	
1017	2010	0.19		186.00		18.60	
1019	2010	0.12		118.00		11.80	
1021	2010	0.10		99.00		9.90	
1023	2010	0.15		147.00		14.70	
1025	2010	0.17		170.00		17.00	
1027	2010	0.16		159.00		15.90	
1029	2010	0.09		94.00		9.40	
1031	2010	0.09		85.00		8.50	
1033	2010	0.11		114.00		11.40	
1035	2010	0.20		195.00		19.50	
1037	2010	0.14		140.00		14.00	
1039	2010	0.09		91.00		9.10	
1041	2010	0.10		97.00		9.70	
1043	2010	0.10		96.00		9.60	
1045	2010	0.09		93.00		9.30	
1047	2010	0.21		211.00		21.10	
1049	2010	0.14		143.00		14.30	
1051	2010	0.09		90.00		9.00	
1053	2010	0.15		149.00		14.90	
1055	2010	0.10		97.00		9.70	
1057	2010	0.15		148.00		14.80	
1059	2010	0.14		143.00		14.30	
1061	2010	0.10		100.00		10.00	
1063	2010	0.15		147.00		14.70	
1065	2010	0.15		147.00		14.70	
1067	2010	0.10		99.00		9.90	
1069	2010	0.09		89.00		8.90	
1071	2010	0.12		118.00		11.80	
1073	2010	0.10		97.00		9.70	
1075	2010	0.15		148.00		14.80	
1077	2010	0.10		95.00		9.50	
1079	2010	0.14		136.00		13.60	
1081	2010	0.09		86.00		8.60	
1083	2010	0.09		93.00		9.30	
1085	2010	0.19		185.00		18.50	
1087	2010	0.11		114.00		11.40	
1089	2010	0.08		75.00		7.50	
1091	2010	0.15		148.00		14.80	
1093	2010	0.15		152.00		15.20	
1095	2010	0.09		92.00		9.20	
1097	2010	0.11		111.00		11.10	
1099	2010	0.19		187.00		18.70	
1101	2010	0.09		92.00		9.20	
1103	2010	0.09		94.00		9.40	
1105	2010	0.20		198.00		19.80	
1107	2010	0.13		130.00		13.00	
1109	2010	0.09		87.00		8.70	
1111	2010	0.15		151.00		15.10	
1113	2010	0.15		146.00		14.60	
1115	2010	0.10		97.00		9.70	
1117	2010	0.08		76.00		7.60	
1119	2010	0.14		139.00		13.90	
1121	2010	0.14		136.00		13.60	
1123	2010	0.14		137.00		13.70	
1125	2010	0.09		90.00		9.00	
1127	2010	0.12		119.00		11.90	
1129	2010	0.15		151.00		15.10	
1131	2010	0.26		256.00		25.60	
1133	2010	0.18		175.00		17.50	
2013	2010	0.09		91.00		9.10	
2016	2010	0.08		84.00		8.40	
2020	2010	0.07		70.00		7.00	
2050	2010	0.15		148.00		14.80	
2060	2010	0.04		36.00		3.60	
2068	2010	0.03		34.00		3.40	
2070	2010	0.08		84.00		8.40	
2090	2010	0.07		69.00		6.90	
2100	2010	0.06		62.00		6.20	
2110	2010	0.15		147.00		14.70	
2122	2010	0.10		97.00		9.70	
2130	2010	0.06		61.00		6.10	
2150	2010	0.07		66.00		6.60	
2164	2010	0.15		149.00		14.90	
2170	2010	0.09		88.00		8.80	
2180	2010	0.14		141.00		14.10	
2185	2010	0.15		147.00		14.70	
2188	2010	0.13		132.00		13.20	
2201	2010	0.14		136.00		13.60	
2220	2010	0.15		149.00		14.90	
2232	2010	0.07		73.00		7.30	
2240	2010	0.08		81.00		8.10	
2261	2010	0.06		64.00		6.40	
2270	2010	0.20		204.00		20.40	
2280	2010	0.10		98.00		9.80	
2282	2010	0.06		63.00		6.30	
2290	2010	0.14		136.00		13.60	
4001	2010	0.15		148.00		14.80	
4003	2010	0.07		74.00		7.40	
4005	2010	0.08		77.00		7.70	
4007	2010	0.10		99.00		9.90	
4009	2010	0.14		144.00		14.40	
4011	2010	0.22		215.00		21.50	
4012	2010	0.09		89.00		8.90	
4013	2010	0.09		85.00		8.50	
4015	2010	0.09		92.00		9.20	
4017	2010	0.14		142.00		14.20	
4019	2010	0.08		84.00		8.40	
4021	2010	0.12		118.00		11.80	
4023	2010	0.17		172.00		17.20	
4025	2010	0.10		95.00		9.50	
4027	2010	0.24		242.00		24.20	
5001	2010	0.14		143.00		14.30	
5003	2010	0.09		91.00		9.10	
5005	2010	0.08		82.00		8.20	
5007	2010	0.14		143.00		14.30	
5009	2010	0.06		64.00		6.40	
5011	2010	0.08		78.00		7.80	
5013	2010	0.06		62.00		6.20	
5015	2010	0.04		43.00		4.30	
5017	2010	0.10		96.00		9.60	
5019	2010	0.06		63.00		6.30	
5021	2010	0.09		94.00		9.40	
5023	2010	0.15		149.00		14.90	
5025	2010	0.06		60.00		6.00	
5027	2010	0.08		81.00		8.10	
5029	2010	0.07		65.00		6.50	
5031	2010	0.15		149.00		14.90	
5033	2010	0.07		66.00		6.60	
5035	2010	0.10		99.00		9.90	
5037	2010	0.07		71.00		7.10	
5039	2010	0.08		76.00		7.60	
5041	2010	0.10		99.00		9.90	
5043	2010	0.09		91.00		9.10	
5045	2010	0.06		60.00		6.00	
5047	2010	0.15		149.00		14.90	
5049	2010	0.06		61.00		6.10	
5051	2010	0.07		66.00		6.60	
5053	2010	0.15		147.00		14.70	
5055	2010	0.08		82.00		8.20	
5057	2010	0.09		86.00		8.60	
5059	2010	0.07		73.00		7.30	
5061	2010	0.07		72.00		7.20	
5063	2010	0.08		78.00		7.80	
5065	2010	0.08		77.00		7.70	
5067	2010	0.09		92.00		9.20	
5069	2010	0.09		92.00		9.20	
5071	2010	0.06		61.00		6.10	
5073	2010	0.09		86.00		8.60	
5075	2010	0.08		79.00		7.90	
5077	2010	0.08		82.00		8.20	
5079	2010	0.08		82.00		8.20	
5081	2010	0.15		146.00		14.60	
5083	2010	0.08		77.00		7.70	
5085	2010	0.14		142.00		14.20	
5087	2010	0.14		143.00		14.30	
5089	2010	0.11		112.00		11.20	
5091	2010	0.05		45.00		4.50	
5093	2010	0.11		113.00		11.30	
5095	2010	0.07		74.00		7.40	
5097	2010	0.15		148.00		14.80	
5099	2010	0.09		87.00		8.70	
5101	2010	0.06		62.00		6.20	
5103	2010	0.07		71.00		7.10	
5105	2010	0.15		146.00		14.60	
5107	2010	0.09		88.00		8.80	
5109	2010	0.06		63.00		6.30	
5111	2010	0.08		75.00		7.50	
5113	2010	0.06		64.00		6.40	
5115	2010	0.06		62.00		6.20	
5117	2010	0.07		67.00		6.70	
5119	2010	0.06		60.00		6.00	
5121	2010	0.07		73.00		7.30	
5123	2010	0.09		94.00		9.40	
5125	2010	0.15		148.00		14.80	
5127	2010	0.06		63.00		6.30	
5129	2010	0.15		149.00		14.90	
5131	2010	0.06		62.00		6.20	
5133	2010	0.14		141.00		14.10	
5135	2010	0.08		78.00		7.80	
5137	2010	0.07		66.00		6.60	
5139	2010	0.10		95.00		9.50	
5141	2010	0.09		91.00		9.10	
5143	2010	0.14		140.00		14.00	
5145	2010	0.07		67.00		6.70	
5147	2010	0.09		91.00		9.10	
5149	2010	0.06		64.00		6.40	
6001	2010	0.11		113.00		11.30	
6003	2010	0.15		152.00		15.20	
6005	2010	0.14		141.00		14.10	
6007	2010	0.14		142.00		14.20	
6009	2010	0.14		143.00		14.30	
6011	2010	0.15		145.00		14.50	
6013	2010	0.11		112.00		11.20	
6015	2010	0.12		119.00		11.90	
6017	2010	0.11		112.00		11.20	
6019	2010	0.14		141.00		14.10	
6021	2010	0.14		138.00		13.80	
6023	2010	0.09		93.00		9.30	
6025	2010	0.30		301.00		30.10	
6027	2010	0.10		95.00		9.50	
6029	2010	0.14		139.00		13.90	
6031	2010	0.14		139.00		13.90	
6033	2010	0.15		147.00		14.70	
6035	2010	0.12		118.00		11.80	
6037	2010	0.15		147.00		14.70	
6039	2010	0.14		143.00		14.30	
6041	2010	0.08		80.00		8.00	
6043	2010	0.09		88.00		8.80	
6045	2010	0.09		91.00		9.10	
6047	2010	0.16		157.00		15.70	
6049	2010	0.11		111.00		11.10	
6051	2010	0.09		93.00		9.30	
6053	2010	0.10		100.00		10.00	
6055	2010	0.09		87.00		8.70	
6057	2010	0.10		99.00		9.90	
6059	2010	0.09		94.00		9.40	
6061	2010	0.11		113.00		11.30	
6063	2010	0.14		139.00		13.90	
6065	2010	0.15		147.00		14.70	
6067	2010	0.14		142.00		14.20	
6069	2010	0.15		145.00		14.50	
6071	2010	0.14		136.00		13.60	
6073	2010	0.09		92.00		9.20	
6075	2010	0.10		97.00		9.70	
6077	2010	0.16		155.00		15.50	
6079	2010	0.09		90.00		9.00	
6081	2010	0.09		90.00		9.00	
6083	2010	0.09		85.00		8.50	
6085	2010	0.12		118.00		11.80	
6087	2010	0.09		92.00		9.20	
6089	2010	0.15		147.00		14.70	
6091	2010	0.14		137.00		13.70	
6093	2010	0.14		135.00		13.50	
6095	2010	0.12		115.00		11.50	
6097	2010	0.10		99.00		9.90	
6099	2010	0.15		153.00		15.30	
6101	2010	0.15		151.00		15.10	
6103	2010	0.14		137.00		13.70	
6105	2010	0.16		159.00		15.90	
6107	2010	0.15		149.00		14.90	
6109	2010	0.15		147.00		14.70	
6111	2010	0.11		110.00		11.00	
6113	2010	0.10		99.00		9.90	
6115	2010	0.18		178.00		17.80	
8001	2010	0.08		81.00		8.10	
8003	2010	0.15		145.00		14.50	
8005	2010	0.07		69.00		6.90	
8007	2010	0.06		62.00		6.20	
8009	2010	0.03		34.00		3.40	
8011	2010	0.14		140.00		14.00	
8013	2010	0.15		145.00		14.50	
8014	2010	0.07		66.00		6.60	
8015	2010	0.14		141.00		14.10	
8017	2010	0.02		20.00		2.00	
8019	2010	0.07		70.00		7.00	
8021	2010	0.14		141.00		14.10	
8023	2010	0.08		84.00		8.40	
8025	2010	0.08		76.00		7.60	
8027	2010	0.14		142.00		14.20	
8029	2010	0.07		66.00		6.60	
8031	2010	0.08		77.00		7.70	
8033	2010	0.13		132.00		13.20	
8035	2010	0.15		149.00		14.90	
8037	2010	0.06		62.00		6.20	
8039	2010	0.06		60.00		6.00	
8041	2010	0.07		72.00		7.20	
8043	2010	0.08		77.00		7.70	
8045	2010	0.15		148.00		14.80	
8047	2010	0.06		60.00		6.00	
8049	2010	0.15		148.00		14.80	
8051	2010	0.04		44.00		4.40	
8053	2010	0.02		22.00		2.20	
8055	2010	0.07		72.00		7.20	
8057	2010	0.03		33.00		3.30	
8059	2010	0.07		67.00		6.70	
8061	2010	0.03		28.00		2.80	
8063	2010	0.03		29.00		2.90	
8065	2010	0.07		71.00		7.10	
8067	2010	0.05		47.00		4.70	
8069	2010	0.15		146.00		14.60	
8071	2010	0.07		70.00		7.00	
8073	2010	0.04		37.00		3.70	
8075	2010	0.05		46.00		4.60	
8077	2010	0.08		82.00		8.20	
8079	2010	0.14		143.00		14.30	
8081	2010	0.15		146.00		14.60	
8083	2010	0.06		63.00		6.30	
8085	2010	0.07		69.00		6.90	
8087	2010	0.05		49.00		4.90	
8089	2010	0.15		148.00		14.80	
8091	2010	0.04		41.00		4.10	
8093	2010	0.06		61.00		6.10	
8095	2010	0.03		26.00		2.60	
8097	2010	0.14		140.00		14.00	
8099	2010	0.14		140.00		14.00	
8101	2010	0.08		75.00		7.50	
8103	2010	0.04		39.00		3.90	
8105	2010	0.05		48.00		4.80	
8107	2010	0.06		60.00		6.00	
8109	2010	0.08		78.00		7.80	
8111	2010	0.14		143.00		14.30	
8113	2010	0.04		42.00		4.20	
8115	2010	0.03		33.00		3.30	
8117	2010	0.15		148.00		14.80	
8119	2010	0.07		67.00		6.70	
8121	2010	0.03		32.00		3.20	
8123	2010	0.08		75.00		7.50	
8125	2010	0.03		26.00		2.60	
9001	2010	0.08		78.00		7.80	
9003	2010	0.09		88.00		8.80	
9005	2010	0.08		79.00		7.90	
9007	2010	0.07		67.00		6.70	
9009	2010	0.09		89.00		8.90	
9011	2010	0.08		76.00		7.60	
9013	2010	0.07		67.00		6.70	
9015	2010	0.09		90.00		9.00	
10001	2010	0.08		79.00		7.90	
10003	2010	0.09		86.00		8.60	
10005	2010	0.07		73.00		7.30	
11001	2010	0.12		117.00		11.70	
12001	2010	0.07		71.00		7.10	
12003	2010	0.11		114.00		11.40	
12005	2010	0.09		89.00		8.90	
12007	2010	0.08		83.00		8.30	
12009	2010	0.11		111.00		11.10	
12010	2010	0.10		98.00		9.80	
12013	2010	0.08		82.00		8.20	
12015	2010	0.15		147.00		14.70	
12017	2010	0.14		141.00		14.10	
12019	2010	0.10		98.00		9.80	
12021	2010	0.13		131.00		13.10	
12023	2010	0.09		90.00		9.00	
12027	2010	0.12		117.00		11.70	
12029	2010	0.14		143.00		14.30	
12031	2010	0.11		112.00		11.20	
12033	2010	0.10		98.00		9.80	
12035	2010	0.16		162.00		16.20	
12037	2010	0.07		71.00		7.10	
12039	2010	0.10		96.00		9.60	
12041	2010	0.10		100.00		10.00	
12043	2010	0.10		100.00		10.00	
12045	2010	0.10		98.00		9.80	
12047	2010	0.11		113.00		11.30	
12049	2010	0.15		146.00		14.60	
12051	2010	0.17		168.00		16.80	
12053	2010	0.14		138.00		13.80	
12055	2010	0.12		116.00		11.60	
12057	2010	0.12		115.00		11.50	
12059	2010	0.07		72.00		7.20	
12061	2010	0.15		152.00		15.20	
12063	2010	0.07		72.00		7.20	
12065	2010	0.09		85.00		8.50	
12067	2010	0.07		72.00		7.20	
12069	2010	0.14		143.00		14.30	
12071	2010	0.14		139.00		13.90	
12073	2010	0.07		72.00		7.20	
12075	2010	0.14		141.00		14.10	
12077	2010	0.14		143.00		14.30	
12079	2010	0.12		117.00		11.70	
12081	2010	0.15		147.00		14.70	
12083	2010	0.13		133.00		13.30	
12085	2010	0.12		119.00		11.90	
12086	2010	0.11		113.00		11.30	
12087	2010	0.07		70.00		7.00	
12089	2010	0.10		97.00		9.70	
12091	2010	0.07		72.00		7.20	
12093	2010	0.13		133.00		13.30	
12095	2010	0.11		114.00		11.40	
12097	2010	0.15		148.00		14.80	
12099	2010	0.12		117.00		11.70	
12101	2010	0.15		145.00		14.50	
12103	2010	0.11		112.00		11.20	
12105	2010	0.15		147.00		14.70	
12107	2010	0.14		142.00		14.20	
12109	2010	0.09		90.00		9.00	
12111	2010	0.15		153.00		15.30	
12113	2010	0.09		94.00		9.40	
12115	2010	0.14		143.00		14.30	
12117	2010	0.10		96.00		9.60	
12119	2010	0.09		90.00		9.00	
12121	2010	0.10		98.00		9.80	
12123	2010	0.09		94.00		9.40	
12125	2010	0.08		84.00		8.40	
12127	2010	0.12		117.00		11.70	
12129	2010	0.07		72.00		7.20	
12131	2010	0.07		68.00		6.80	
12133	2010	0.10		96.00		9.60	
13001	2010	0.10		97.00		9.70	
13003	2010	0.15		146.00		14.60	
13005	2010	0.09		85.00		8.50	
13007	2010	0.09		91.00		9.10	
13009	2010	0.12		116.00		11.60	
13011	2010	0.07		67.00		6.70	
13013	2010	0.11		111.00		11.10	
13015	2010	0.13		133.00		13.30	
13017	2010	0.15		153.00		15.30	
13019	2010	0.14		144.00		14.40	
13021	2010	0.10		100.00		10.00	
13023	2010	0.10		97.00		9.70	
13025	2010	0.12		116.00		11.60	
13027	2010	0.09		87.00		8.70	
13029	2010	0.08		81.00		8.10	
13031	2010	0.09		90.00		9.00	
13033	2010	0.14		142.00		14.20	
13035	2010	0.15		147.00		14.70	
13037	2010	0.11		111.00		11.10	
13039	2010	0.09		91.00		9.10	
13043	2010	0.09		93.00		9.30	
13045	2010	0.10		98.00		9.80	
13047	2010	0.08		80.00		8.00	
13049	2010	0.10		96.00		9.60	
13051	2010	0.09		85.00		8.50	
13053	2010	0.15		146.00		14.60	
13055	2010	0.11		114.00		11.40	
13057	2010	0.10		95.00		9.50	
13059	2010	0.07		70.00		7.00	
13061	2010	0.08		82.00		8.20	
13063	2010	0.14		143.00		14.30	
13065	2010	0.11		110.00		11.00	
13067	2010	0.10		96.00		9.60	
13069	2010	0.17		168.00		16.80	
13071	2010	0.09		90.00		9.00	
13073	2010	0.07		70.00		7.00	
13075	2010	0.12		119.00		11.90	
13077	2010	0.10		100.00		10.00	
13079	2010	0.10		95.00		9.50	
13081	2010	0.14		141.00		14.10	
13083	2010	0.09		90.00		9.00	
13085	2010	0.09		91.00		9.10	
13087	2010	0.15		147.00		14.70	
13089	2010	0.10		97.00		9.70	
13091	2010	0.11		112.00		11.20	
13093	2010	0.09		91.00		9.10	
13095	2010	0.11		111.00		11.10	
13097	2010	0.11		114.00		11.40	
13099	2010	0.10		95.00		9.50	
13101	2010	0.07		67.00		6.70	
13103	2010	0.08		79.00		7.90	
13105	2010	0.14		142.00		14.20	
13107	2010	0.09		93.00		9.30	
13109	2010	0.09		89.00		8.90	
13111	2010	0.10		100.00		10.00	
13113	2010	0.08		84.00		8.40	
13115	2010	0.11		111.00		11.10	
13117	2010	0.09		86.00		8.60	
13119	2010	0.12		118.00		11.80	
13121	2010	0.10		97.00		9.70	
13123	2010	0.10		98.00		9.80	
13125	2010	0.11		111.00		11.10	
13127	2010	0.08		82.00		8.20	
13129	2010	0.13		131.00		13.10	
13131	2010	0.10		98.00		9.80	
13133	2010	0.11		111.00		11.10	
13135	2010	0.09		94.00		9.40	
13137	2010	0.09		94.00		9.40	
13139	2010	0.09		91.00		9.10	
13141	2010	0.18		177.00		17.70	
13143	2010	0.11		113.00		11.30	
13145	2010	0.07		72.00		7.20	
13147	2010	0.14		138.00		13.80	
13149	2010	0.14		144.00		14.40	
13151	2010	0.09		94.00		9.40	
13153	2010	0.07		73.00		7.30	
13155	2010	0.15		145.00		14.50	
13157	2010	0.10		99.00		9.90	
13159	2010	0.15		147.00		14.70	
13161	2010	0.14		135.00		13.50	
13163	2010	0.15		149.00		14.90	
13165	2010	0.20		196.00		19.60	
13167	2010	0.12		119.00		11.90	
13169	2010	0.09		86.00		8.60	
13171	2010	0.15		153.00		15.30	
13173	2010	0.08		84.00		8.40	
13175	2010	0.10		98.00		9.80	
13177	2010	0.08		79.00		7.90	
13179	2010	0.09		85.00		8.50	
13181	2010	0.09		93.00		9.30	
13183	2010	0.15		149.00		14.90	
13185	2010	0.08		82.00		8.20	
13187	2010	0.11		111.00		11.10	
13189	2010	0.14		141.00		14.10	
13191	2010	0.10		96.00		9.60	
13193	2010	0.13		130.00		13.00	
13195	2010	0.08		83.00		8.30	
13197	2010	0.10		99.00		9.90	
13199	2010	0.13		132.00		13.20	
13201	2010	0.09		87.00		8.70	
13205	2010	0.09		94.00		9.40	
13207	2010	0.09		92.00		9.20	
13209	2010	0.09		85.00		8.50	
13211	2010	0.10		98.00		9.80	
13213	2010	0.14		143.00		14.30	
13215	2010	0.09		92.00		9.20	
13217	2010	0.15		146.00		14.60	
13219	2010	0.06		62.00		6.20	
13221	2010	0.08		82.00		8.20	
13223	2010	0.10		97.00		9.70	
13225	2010	0.09		92.00		9.20	
13227	2010	0.10		98.00		9.80	
13229	2010	0.09		93.00		9.30	
13231	2010	0.12		118.00		11.80	
13233	2010	0.10		98.00		9.80	
13235	2010	0.07		71.00		7.10	
13237	2010	0.09		94.00		9.40	
13239	2010	0.12		118.00		11.80	
13241	2010	0.09		94.00		9.40	
13243	2010	0.13		130.00		13.00	
13245	2010	0.09		93.00		9.30	
13247	2010	0.14		140.00		14.00	
13249	2010	0.14		138.00		13.80	
13251	2010	0.14		137.00		13.70	
13253	2010	0.10		97.00		9.70	
13255	2010	0.15		154.00		15.40	
13257	2010	0.10		97.00		9.70	
13259	2010	0.10		97.00		9.70	
13261	2010	0.15		149.00		14.90	
13263	2010	0.10		98.00		9.80	
13265	2010	0.14		144.00		14.40	
13267	2010	0.09		87.00		8.70	
13269	2010	0.13		130.00		13.00	
13271	2010	0.16		162.00		16.20	
13273	2010	0.12		116.00		11.60	
13275	2010	0.09		93.00		9.30	
13277	2010	0.10		96.00		9.60	
13279	2010	0.10		98.00		9.80	
13281	2010	0.08		78.00		7.80	
13283	2010	0.12		119.00		11.90	
13285	2010	0.15		149.00		14.90	
13287	2010	0.13		130.00		13.00	
13289	2010	0.11		114.00		11.40	
13291	2010	0.09		90.00		9.00	
13293	2010	0.13		133.00		13.30	
13295	2010	0.10		96.00		9.60	
13297	2010	0.11		110.00		11.00	
13299	2010	0.10		97.00		9.70	
13301	2010	0.19		188.00		18.80	
13303	2010	0.14		140.00		14.00	
13305	2010	0.12		117.00		11.70	
13307	2010	0.09		91.00		9.10	
13309	2010	0.09		91.00		9.10	
13311	2010	0.10		95.00		9.50	
13313	2010	0.15		145.00		14.50	
13315	2010	0.12		116.00		11.60	
13317	2010	0.12		117.00		11.70	
13319	2010	0.10		97.00		9.70	
13321	2010	0.10		98.00		9.80	
15001	2010	0.10		98.00		9.80	
15003	2010	0.06		63.00		6.30	
15007	2010	0.10		96.00		9.60	
15009	2010	0.10		97.00		9.70	
16001	2010	0.09		91.00		9.10	
16003	2010	0.14		141.00		14.10	
16005	2010	0.08		84.00		8.40	
16007	2010	0.14		142.00		14.20	
16009	2010	0.14		141.00		14.10	
16011	2010	0.15		149.00		14.90	
16013	2010	0.08		77.00		7.70	
16015	2010	0.07		71.00		7.10	
16017	2010	0.10		95.00		9.50	
16019	2010	0.15		149.00		14.90	
16021	2010	0.14		140.00		14.00	
16023	2010	0.05		45.00		4.50	
16025	2010	0.11		110.00		11.00	
16027	2010	0.10		96.00		9.60	
16029	2010	0.06		60.00		6.00	
16031	2010	0.15		149.00		14.90	
16033	2010	0.04		41.00		4.10	
16035	2010	0.12		118.00		11.80	
16037	2010	0.04		39.00		3.90	
16039	2010	0.08		77.00		7.70	
16041	2010	0.04		40.00		4.00	
16043	2010	0.07		66.00		6.60	
16045	2010	0.09		94.00		9.40	
16047	2010	0.15		145.00		14.50	
16049	2010	0.08		83.00		8.30	
16051	2010	0.07		68.00		6.80	
16053	2010	0.15		149.00		14.90	
16055	2010	0.09		87.00		8.70	
16057	2010	0.15		149.00		14.90	
16059	2010	0.07		65.00		6.50	
16061	2010	0.14		142.00		14.20	
16063	2010	0.10		97.00		9.70	
16065	2010	0.15		145.00		14.50	
16067	2010	0.06		60.00		6.00	
16069	2010	0.15		145.00		14.50	
16071	2010	0.14		140.00		14.00	
16073	2010	0.04		41.00		4.10	
16075	2010	0.08		77.00		7.70	
16077	2010	0.07		67.00		6.70	
16079	2010	0.12		119.00		11.90	
16081	2010	0.14		141.00		14.10	
16083	2010	0.07		68.00		6.80	
16085	2010	0.11		114.00		11.40	
16087	2010	0.08		84.00		8.40	
17001	2010	0.08		79.00		7.90	
17003	2010	0.11		112.00		11.20	
17005	2010	0.09		93.00		9.30	
17007	2010	0.14		138.00		13.80	
17009	2010	0.05		45.00		4.50	
17011	2010	0.10		99.00		9.90	
17013	2010	0.10		95.00		9.50	
17015	2010	0.10		95.00		9.50	
17017	2010	0.07		73.00		7.30	
17019	2010	0.08		82.00		8.20	
17021	2010	0.10		99.00		9.90	
17023	2010	0.13		131.00		13.10	
17025	2010	0.11		114.00		11.40	
17027	2010	0.08		79.00		7.90	
17029	2010	0.09		91.00		9.10	
17031	2010	0.10		96.00		9.60	
17033	2010	0.10		95.00		9.50	
17035	2010	0.10		97.00		9.70	
17037	2010	0.09		92.00		9.20	
17039	2010	0.09		92.00		9.20	
17041	2010	0.09		91.00		9.10	
17043	2010	0.09		86.00		8.60	
17045	2010	0.10		97.00		9.70	
17047	2010	0.09		91.00		9.10	
17049	2010	0.08		79.00		7.90	
17051	2010	0.12		116.00		11.60	
17053	2010	0.09		94.00		9.40	
17055	2010	0.15		146.00		14.60	
17057	2010	0.15		145.00		14.50	
17059	2010	0.11		110.00		11.00	
17061	2010	0.09		92.00		9.20	
17063	2010	0.11		114.00		11.40	
17065	2010	0.09		93.00		9.30	
17067	2010	0.11		113.00		11.30	
17069	2010	0.15		148.00		14.80	
17071	2010	0.09		94.00		9.40	
17073	2010	0.09		86.00		8.60	
17075	2010	0.10		100.00		10.00	
17077	2010	0.07		73.00		7.30	
17079	2010	0.10		95.00		9.50	
17081	2010	0.10		100.00		10.00	
17083	2010	0.09		88.00		8.80	
17085	2010	0.08		81.00		8.10	
17087	2010	0.09		94.00		9.40	
17089	2010	0.10		99.00		9.90	
17091	2010	0.15		148.00		14.80	
17093	2010	0.09		94.00		9.40	
17095	2010	0.09		93.00		9.30	
17097	2010	0.10		100.00		10.00	
17099	2010	0.14		144.00		14.40	
17101	2010	0.09		93.00		9.30	
17103	2010	0.10		99.00		9.90	
17105	2010	0.10		97.00		9.70	
17107	2010	0.10		95.00		9.50	
17109	2010	0.08		77.00		7.70	
17111	2010	0.09		93.00		9.30	
17113	2010	0.07		74.00		7.40	
17115	2010	0.14		144.00		14.40	
17117	2010	0.10		95.00		9.50	
17119	2010	0.10		97.00		9.70	
17121	2010	0.12		119.00		11.90	
17123	2010	0.10		96.00		9.60	
17125	2010	0.14		143.00		14.30	
17127	2010	0.08		80.00		8.00	
17129	2010	0.08		78.00		7.80	
17131	2010	0.09		89.00		8.90	
17133	2010	0.08		78.00		7.80	
17135	2010	0.14		142.00		14.20	
17137	2010	0.08		84.00		8.40	
17139	2010	0.09		90.00		9.00	
17141	2010	0.12		119.00		11.90	
17143	2010	0.12		116.00		11.60	
17145	2010	0.12		119.00		11.90	
17147	2010	0.08		82.00		8.20	
17149	2010	0.08		81.00		8.10	
17151	2010	0.10		96.00		9.60	
17153	2010	0.12		119.00		11.90	
17155	2010	0.15		150.00		15.00	
17157	2010	0.09		94.00		9.40	
17159	2010	0.10		95.00		9.50	
17161	2010	0.10		95.00		9.50	
17163	2010	0.10		98.00		9.80	
17165	2010	0.11		112.00		11.20	
17167	2010	0.08		79.00		7.90	
17169	2010	0.07		66.00		6.60	
17171	2010	0.08		75.00		7.50	
17173	2010	0.10		100.00		10.00	
17175	2010	0.10		98.00		9.80	
17177	2010	0.12		116.00		11.60	
17179	2010	0.11		113.00		11.30	
17181	2010	0.10		98.00		9.80	
17183	2010	0.14		140.00		14.00	
17185	2010	0.09		93.00		9.30	
17187	2010	0.08		80.00		8.00	
17189	2010	0.08		80.00		8.00	
17191	2010	0.10		97.00		9.70	
17193	2010	0.09		86.00		8.60	
17195	2010	0.10		96.00		9.60	
17197	2010	0.10		99.00		9.90	
17199	2010	0.10		96.00		9.60	
17201	2010	0.16		155.00		15.50	
17203	2010	0.09		86.00		8.60	
18001	2010	0.13		134.00		13.40	
18003	2010	0.09		93.00		9.30	
18005	2010	0.09		88.00		8.80	
18007	2010	0.09		90.00		9.00	
18009	2010	0.13		133.00		13.30	
18011	2010	0.07		68.00		6.80	
18013	2010	0.08		78.00		7.80	
18015	2010	0.10		99.00		9.90	
18017	2010	0.10		95.00		9.50	
18019	2010	0.08		82.00		8.20	
18021	2010	0.10		96.00		9.60	
18023	2010	0.09		92.00		9.20	
18025	2010	0.10		95.00		9.50	
18027	2010	0.05		49.00		4.90	
18029	2010	0.09		89.00		8.90	
18031	2010	0.11		110.00		11.00	
18033	2010	0.14		144.00		14.40	
18035	2010	0.10		95.00		9.50	
18037	2010	0.08		80.00		8.00	
18039	2010	0.15		150.00		15.00	
18041	2010	0.13		134.00		13.40	
18043	2010	0.07		74.00		7.40	
18045	2010	0.12		116.00		11.60	
18047	2010	0.09		89.00		8.90	
18049	2010	0.11		112.00		11.20	
18051	2010	0.07		67.00		6.70	
18053	2010	0.11		111.00		11.10	
18055	2010	0.07		71.00		7.10	
18057	2010	0.06		61.00		6.10	
18059	2010	0.08		78.00		7.80	
18061	2010	0.08		78.00		7.80	
18063	2010	0.07		68.00		6.80	
